db_id,original_nl,paraphrased_nl,gt_nl,generated_sql,matched,attempts
pets_1,What is the id of the pet owned by the student whose last name is 'Smith'?,What are the pet IDs associated with the students who have a last name of 'Smith'?,SELECT T2.petid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid WHERE T1.Lname  =  'Smith',SELECT has_pet.petid FROM has_pet JOIN student ON has_pet.stuid = student.stuid WHERE student.lname = 'Smith',True,1.0
pets_1,Find the number of pets for each student who has any pet and student id.,What is the count of pets for every student who owns at least one pet and has a student ID.,"SELECT count(*) ,  T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid","SELECT stuid, COUNT(petid) AS pet_count FROM has_pet GROUP BY stuid;",True,1.0
pets_1,"For students who have pets , how many pets does each student have ? list their ids instead of names .","What is the count of pets for each student who owns a pet, and list the student IDs instead of their names?","SELECT count(*) ,  T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid","SELECT stuid, COUNT(petid) AS pet_count FROM has_pet GROUP BY stuid;",True,1.0
pets_1,Find the first name and gender of student who have more than one pet.,What are the first names and genders of students who possess more than one pet?,"SELECT T1.fname ,  T1.sex FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid HAVING count(*)  >  1","SELECT s.fname, s.sex FROM student s JOIN has_pet hp ON s.stuid = hp.stuid GROUP BY s.stuid HAVING COUNT(hp.petid) > 1;",True,1.0
pets_1,What is the first name and gender of the all the students who have more than one pet?,What are the first names and sexes of all students who own two or more pets?,"SELECT T1.fname ,  T1.sex FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid HAVING count(*)  >  1","SELECT s.fname, s.sex FROM student s JOIN has_pet hp ON s.stuid = hp.stuid GROUP BY s.stuid HAVING COUNT(hp.petid) >= 2;",True,1.0
pets_1,Find the last name of the student who has a cat that is age 3.,What is the surname of the student who owns a pet that is a cat and is three years old?,SELECT T1.lname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pet_age  =  3 AND T3.pettype  =  'cat',SELECT DISTINCT s.lname FROM student s JOIN has_pet hp ON s.stuid = hp.stuid JOIN pets p ON hp.petid = p.petid WHERE p.pettype = 'cat' AND p.pet_age = 3;,True,1.0
pets_1,What is the last name of the student who has a cat that is 3 years old?,What are the last names of students who own a 3-year-old cat?,SELECT T1.lname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pet_age  =  3 AND T3.pettype  =  'cat',SELECT DISTINCT s.lname FROM student s JOIN has_pet hp ON s.stuid = hp.stuid JOIN pets p ON hp.petid = p.petid WHERE p.pettype = 'cat' AND p.pet_age = 3;,True,1.0
pets_1,Find the average age of students who do not have any pet .,What is the mean age of students who do not own any pets?,SELECT avg(age) FROM student WHERE stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid),SELECT AVG(age) FROM student WHERE stuid NOT IN (SELECT stuid FROM has_pet);,True,1.0
pets_1,What is the average age for all students who do not own any pets ?,What are the average ages of students who do not have any pets in their possession?,SELECT avg(age) FROM student WHERE stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid),SELECT AVG(age) FROM student WHERE stuid NOT IN (SELECT stuid FROM has_pet);,True,1.0
car_1,How many continents are there?,What is the total count of different continents?,SELECT count(*) FROM CONTINENTS;,SELECT COUNT(DISTINCT continent) AS total_continents FROM continents;,True,1.0
car_1,What is the number of continents?,What are the total number of distinct continents?,SELECT count(*) FROM CONTINENTS;,SELECT COUNT(DISTINCT continent) AS total_distinct_continents FROM continents;,True,1.0
car_1,"How many countries does each continent have? List the continent id, continent name and the number of countries.","What is the count of countries for each continent, and what are the continent id and name?","SELECT T1.ContId ,  T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.Continent GROUP BY T1.ContId;","SELECT T1.contid, T1.continent, COUNT(T2.countryid) AS country_count FROM continents AS T1 JOIN countries AS T2 ON T1.contid = T2.continent GROUP BY T1.contid, T1.continent;",True,1.0
car_1,"For each continent, list its id, name, and how many countries it has?","What are the continent IDs, names, and the total number of countries associated with each one?","SELECT T1.ContId ,  T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.Continent GROUP BY T1.ContId;","SELECT c.contid, c.continent, COUNT(co.countryid) AS total_countries FROM continents c JOIN countries co ON c.contid = co.continent GROUP BY c.contid, c.continent;",True,1.0
car_1,How many countries are listed?,What is the total count of countries present in the database?,SELECT count(*) FROM COUNTRIES;,SELECT COUNT(*) AS total_count FROM countries;,True,1.0
car_1,How many countries exist?,What is the total count of countries available?,SELECT count(*) FROM COUNTRIES;,SELECT COUNT(*) AS total_count FROM countries;,True,1.0
car_1,"How many models does each car maker produce? List maker full name, id and the number.","What is the count of models for each car manufacturer, including the maker's ID and full name?","SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;","SELECT cm.id AS maker_id, cm.fullname AS full_name, COUNT(ml.model) AS model_count FROM car_makers cm JOIN model_list ml ON cm.id = ml.maker GROUP BY cm.id, cm.fullname;",True,1.0
car_1,"What is the full name of each car maker, along with its id and how many models it produces?","What are the full names of each car maker, along with their respective ids and the number of models they manufacture?","SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;","SELECT T1.id, T1.fullname, COUNT(T2.model) AS number_of_models FROM car_makers AS T1 LEFT JOIN model_list AS T2 ON T1.id = T2.maker GROUP BY T1.id, T1.fullname;",True,2.0
car_1,Which model of the car has the minimum horsepower?,What car model has the lowest horsepower rating?,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;,SELECT T1.model FROM car_names AS T1 JOIN cars_data AS T2 ON T1.makeid = T2.id ORDER BY T2.horsepower ASC LIMIT 1;,True,1.0
car_1,What is the model of the car with the smallest amount of horsepower?,What car model has the lowest horsepower rating?,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;,SELECT T1.model FROM car_names AS T1 JOIN cars_data AS T2 ON T1.makeid = T2.id ORDER BY T2.horsepower ASC LIMIT 1;,True,1.0
car_1,Find the model of the car whose weight is below the average weight.,What car models weigh less than the average weight of all cars?,SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA),SELECT DISTINCT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.makeid = T2.id WHERE T2.weight < (SELECT AVG(weight) FROM CARS_DATA);,False,-1.0
car_1,What is the model for the car with a weight smaller than the average?,What are the models of the cars that weigh less than the average weight of all cars?,SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA),SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.makeid = T2.id WHERE T2.weight < (SELECT AVG(weight) FROM CARS_DATA);,True,1.0
car_1,Find the name of the makers that produced some cars in the year of 1970?,What are the names of the car manufacturers that produced vehicles in the year 1970?,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';,SELECT DISTINCT T1.maker FROM car_makers AS T1 JOIN model_list AS T2 ON T1.id = T2.maker JOIN car_names AS T3 ON T2.model = T3.model JOIN cars_data AS T4 ON T3.makeid = T4.id WHERE T4.year = 1970;,True,1.0
car_1,What is the name of the different car makers who produced a car in 1970?,What are the distinct car manufacturers that manufactured a vehicle in the year 1970?,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';,SELECT DISTINCT cm.maker FROM car_makers cm JOIN model_list ml ON cm.id = ml.maker JOIN car_names cn ON ml.model = cn.model JOIN cars_data cd ON cn.makeid = cd.id WHERE cd.year = 1970;,True,1.0
car_1,Find the make and production time of the cars that were produced in the earliest year?,What are the makes and production years of the cars that were manufactured in the earliest year?,"SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);","SELECT T1.make , T2.year FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.makeid = T2.id WHERE T2.year = (SELECT min(year) FROM CARS_DATA)",True,1.0
car_1,What is the maker of the carr produced in the earliest year and what year was it?,What are the car makers of the earliest model year cars and what is the model year of those cars?,"SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);","SELECT T1.maker, T3.year FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.id = T2.maker JOIN CARS_DATA AS T3 ON T2.model = T3.id WHERE T3.year = (SELECT MIN(year) FROM CARS_DATA)",False,-1.0
car_1,Which distinct car models are the produced after 1980?,What are the unique car models manufactured after the year 1980?,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,SELECT DISTINCT model FROM car_names WHERE makeid IN ( SELECT id FROM cars_data WHERE year > 1980 );,True,1.0
car_1,What are the different models for the cards produced after 1980?,What are the distinct models of vehicles manufactured after the year 1980?,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,SELECT DISTINCT model FROM CAR_NAMES WHERE makeid IN ( SELECT id FROM cars_data WHERE year > 1980 );,True,1.0
car_1,How many car makers are there in each continents? List the continent name and the count.,"What is the number of car manufacturers present in each continent, and what are the names of these continents?","SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;","SELECT c.continent, COUNT(DISTINCT cm.id) AS number_of_manufacturers FROM continents c JOIN countries co ON c.contid = co.continent JOIN car_makers cm ON co.countryid = cm.country GROUP BY c.continent;",True,1.0
car_1,What is the name of each continent and how many car makers are there in each one?,What are the names of all continents and how many car manufacturers are associated with each one?,"SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;","SELECT c.continent, COUNT(cm.id) AS manufacturer_count FROM continents c LEFT JOIN countries co ON c.contid = co.continent LEFT JOIN car_makers cm ON co.countryid = cm.country GROUP BY c.continent;",False,-1.0
car_1,Which of the countries has the most car makers? List the country name.,What are the countries with the highest number of associated car manufacturers?,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;,SELECT c.countryname FROM countries c JOIN car_makers cm ON c.countryid = cm.country GROUP BY c.countryid ORDER BY COUNT(cm.id) DESC LIMIT 1;,True,1.0
car_1,What is the name of the country with the most car makers?,What are the countries with the highest number of associated car manufacturers?,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;,SELECT c.countryname FROM countries c JOIN car_makers cm ON c.countryid = cm.country GROUP BY c.countryid ORDER BY COUNT(cm.id) DESC LIMIT 1;,True,1.0
car_1,How many car models are produced by each maker ? Only list the count and the maker full name .,"What is the count of car models for each car maker, and list only the count and the maker's full name.","SELECT Count(*) ,  T2.FullName ,  T2.id FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id GROUP BY T2.id;","SELECT COUNT(model_list.model) AS model_count, car_makers.fullname FROM car_makers JOIN model_list ON car_makers.id = model_list.maker GROUP BY car_makers.fullname;",False,-1.0
car_1,What is the number of car models that are produced by each maker and what is the id and full name of each maker?,What are the counts of car models for each car manufacturer along with the id and full name of each manufacturer?,"SELECT Count(*) ,  T2.FullName ,  T2.id FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id GROUP BY T2.id;","SELECT T1.maker, T1.id, T1.fullname, COUNT(T2.model) AS model_count FROM car_makers AS T1 LEFT JOIN model_list AS T2 ON T1.id = T2.maker GROUP BY T1.maker, T1.id, T1.fullname;",False,-1.0
car_1,What is the accelerate of the car make amc hornet sportabout (sw)?,What is the acceleration of the car model known as the AMC Hornet Sportabout (SW)?,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';,SELECT accelerate FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE car_names.model = 'AMC Hornet Sportabout (SW)';,False,-1.0
car_1,How much does the car accelerate that makes amc hornet sportabout (sw)?,What is the acceleration of the car model AMC Hornet Sportabout (SW)?,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';,SELECT accelerate FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE car_names.model = 'AMC Hornet Sportabout (SW)';,False,-1.0
